,subject,block,miniblock,category,eye_cond,img_path,audio_path
341,subj1,3,11,F,O,Stimuli/Images/Letters/N.jpg,Stimuli/Audio/Letters/N.wav
342,subj1,3,11,F,O,Stimuli/Images/Letters/M.jpg,Stimuli/Audio/Letters/M.wav
343,subj1,3,11,F,O,Stimuli/Images/Letters/R.jpg,Stimuli/Audio/Letters/R.wav
344,subj1,3,11,F,C,Stimuli/Images/Letters/S.jpg,Stimuli/Audio/Letters/S.wav
345,subj1,3,11,F,C,Stimuli/Images/Letters/T.jpg,Stimuli/Audio/Letters/T.wav
346,subj1,3,11,F,C,Stimuli/Images/Letters/Z.jpg,Stimuli/Audio/Letters/Z.wav
347,subj1,3,11,F,C,Stimuli/Images/Letters/F.jpg,Stimuli/Audio/Letters/F.wav
348,subj1,3,11,F,C,Stimuli/Images/Letters/Q.jpg,Stimuli/Audio/Letters/Q.wav
349,subj1,3,11,F,C,Stimuli/Images/Letters/W.jpg,Stimuli/Audio/Letters/W.wav
350,subj1,3,11,F,C,Stimuli/Images/Letters/U.jpg,Stimuli/Audio/Letters/U.wav
351,subj1,3,11,F,C,Stimuli/Images/Letters/A.jpg,Stimuli/Audio/Letters/A.wav
352,subj1,3,12,L,C,Stimuli/Images/People/Mala_Murthy.jpg,Stimuli/Audio/People/Mala_Murthy.wav
353,subj1,3,12,L,C,Stimuli/Images/People/Michelle_Yeoh.jpg,Stimuli/Audio/People/Michelle_Yeoh.wav
354,subj1,3,12,L,C,Stimuli/Images/People/Tim_Buschman.jpg,Stimuli/Audio/People/Tim_Buschman.wav
355,subj1,3,12,L,C,Stimuli/Images/People/Chris_Evans.jpg,Stimuli/Audio/People/Chris_Evans.wav
356,subj1,3,12,L,C,Stimuli/Images/People/Ilana_Witten.jpg,Stimuli/Audio/People/Ilana_Witten.wav
357,subj1,3,12,L,C,Stimuli/Images/People/Rihanna.jpg,Stimuli/Audio/People/Rihanna.wav
358,subj1,3,12,L,C,Stimuli/Images/People/Neil_DeGrasse_Tyson.jpg,Stimuli/Audio/People/Neil_DeGrasse_Tyson.wav
359,subj1,3,12,L,C,Stimuli/Images/People/Angelina_Jolie.jpg,Stimuli/Audio/People/Angelina_Jolie.wav
360,subj1,3,12,L,O,Stimuli/Images/People/Oprah_Winfrey.jpg,Stimuli/Audio/People/Oprah_Winfrey.wav
361,subj1,3,12,L,O,Stimuli/Images/People/Sam_Wang.jpg,Stimuli/Audio/People/Sam_Wang.wav
362,subj1,3,12,L,O,Stimuli/Images/People/Dwayne_Johnson.jpg,Stimuli/Audio/People/Dwayne_Johnson.wav
363,subj1,3,12,L,O,Stimuli/Images/People/Barack_Obama.jpg,Stimuli/Audio/People/Barack_Obama.wav
364,subj1,3,12,L,O,Stimuli/Images/People/George_W_Bush.jpg,Stimuli/Audio/People/George_W_Bush.wav
365,subj1,3,12,L,O,Stimuli/Images/People/Hillary_Clinton.jpg,Stimuli/Audio/People/Hillary_Clinton.wav
366,subj1,3,12,L,O,Stimuli/Images/People/Greta_Thunberg.jpg,Stimuli/Audio/People/Greta_Thunberg.wav
367,subj1,3,12,L,O,Stimuli/Images/People/Justin_Bieber.jpg,Stimuli/Audio/People/Justin_Bieber.wav
368,subj1,3,12,F,C,Stimuli/Images/Letters/S.jpg,Stimuli/Audio/Letters/S.wav
369,subj1,3,12,F,C,Stimuli/Images/Letters/T.jpg,Stimuli/Audio/Letters/T.wav
370,subj1,3,12,F,C,Stimuli/Images/Letters/Z.jpg,Stimuli/Audio/Letters/Z.wav
371,subj1,3,12,F,C,Stimuli/Images/Letters/F.jpg,Stimuli/Audio/Letters/F.wav
372,subj1,3,12,F,C,Stimuli/Images/Letters/Q.jpg,Stimuli/Audio/Letters/Q.wav
373,subj1,3,12,F,C,Stimuli/Images/Letters/W.jpg,Stimuli/Audio/Letters/W.wav
374,subj1,3,12,F,C,Stimuli/Images/Letters/U.jpg,Stimuli/Audio/Letters/U.wav
375,subj1,3,12,F,C,Stimuli/Images/Letters/A.jpg,Stimuli/Audio/Letters/A.wav
376,subj1,3,12,F,O,Stimuli/Images/Letters/V.jpg,Stimuli/Audio/Letters/V.wav
377,subj1,3,12,F,O,Stimuli/Images/Letters/Y.jpg,Stimuli/Audio/Letters/Y.wav
378,subj1,3,12,F,O,Stimuli/Images/Letters/G.jpg,Stimuli/Audio/Letters/G.wav
379,subj1,3,12,F,O,Stimuli/Images/Letters/B.jpg,Stimuli/Audio/Letters/B.wav
380,subj1,3,12,F,O,Stimuli/Images/Letters/L.jpg,Stimuli/Audio/Letters/L.wav
381,subj1,3,12,F,O,Stimuli/Images/Letters/N.jpg,Stimuli/Audio/Letters/N.wav
382,subj1,3,12,F,O,Stimuli/Images/Letters/M.jpg,Stimuli/Audio/Letters/M.wav
383,subj1,3,12,F,O,Stimuli/Images/Letters/R.jpg,Stimuli/Audio/Letters/R.wav
384,subj1,4,13,F,O,Stimuli/Images/Letters/M.jpg,Stimuli/Audio/Letters/M.wav
385,subj1,4,13,F,O,Stimuli/Images/Letters/B.jpg,Stimuli/Audio/Letters/B.wav
386,subj1,4,13,F,O,Stimuli/Images/Letters/U.jpg,Stimuli/Audio/Letters/U.wav
387,subj1,4,13,F,O,Stimuli/Images/Letters/N.jpg,Stimuli/Audio/Letters/N.wav
388,subj1,4,13,F,O,Stimuli/Images/Letters/R.jpg,Stimuli/Audio/Letters/R.wav
389,subj1,4,13,F,O,Stimuli/Images/Letters/W.jpg,Stimuli/Audio/Letters/W.wav
390,subj1,4,13,F,O,Stimuli/Images/Letters/Z.jpg,Stimuli/Audio/Letters/Z.wav
391,subj1,4,13,F,O,Stimuli/Images/Letters/S.jpg,Stimuli/Audio/Letters/S.wav
392,subj1,4,13,F,C,Stimuli/Images/Letters/Q.jpg,Stimuli/Audio/Letters/Q.wav
393,subj1,4,13,F,C,Stimuli/Images/Letters/Y.jpg,Stimuli/Audio/Letters/Y.wav
394,subj1,4,13,F,C,Stimuli/Images/Letters/A.jpg,Stimuli/Audio/Letters/A.wav
395,subj1,4,13,F,C,Stimuli/Images/Letters/L.jpg,Stimuli/Audio/Letters/L.wav
396,subj1,4,13,F,C,Stimuli/Images/Letters/T.jpg,Stimuli/Audio/Letters/T.wav
397,subj1,4,13,F,C,Stimuli/Images/Letters/G.jpg,Stimuli/Audio/Letters/G.wav
398,subj1,4,13,F,C,Stimuli/Images/Letters/F.jpg,Stimuli/Audio/Letters/F.wav
399,subj1,4,13,F,C,Stimuli/Images/Letters/V.jpg,Stimuli/Audio/Letters/V.wav
400,subj1,4,13,L,O,Stimuli/Images/People/Greta_Thunberg.jpg,Stimuli/Audio/People/Greta_Thunberg.wav
401,subj1,4,13,L,O,Stimuli/Images/People/Barack_Obama.jpg,Stimuli/Audio/People/Barack_Obama.wav
402,subj1,4,13,L,O,Stimuli/Images/People/Neil_DeGrasse_Tyson.jpg,Stimuli/Audio/People/Neil_DeGrasse_Tyson.wav
403,subj1,4,13,L,O,Stimuli/Images/People/Hillary_Clinton.jpg,Stimuli/Audio/People/Hillary_Clinton.wav
404,subj1,4,13,L,O,Stimuli/Images/People/Justin_Bieber.jpg,Stimuli/Audio/People/Justin_Bieber.wav
405,subj1,4,13,L,O,Stimuli/Images/People/Rihanna.jpg,Stimuli/Audio/People/Rihanna.wav
406,subj1,4,13,L,O,Stimuli/Images/People/Tim_Buschman.jpg,Stimuli/Audio/People/Tim_Buschman.wav
407,subj1,4,13,L,O,Stimuli/Images/People/Mala_Murthy.jpg,Stimuli/Audio/People/Mala_Murthy.wav
408,subj1,4,13,L,C,Stimuli/Images/People/Ilana_Witten.jpg,Stimuli/Audio/People/Ilana_Witten.wav
409,subj1,4,13,L,C,Stimuli/Images/People/Sam_Wang.jpg,Stimuli/Audio/People/Sam_Wang.wav
410,subj1,4,13,L,C,Stimuli/Images/People/Angelina_Jolie.jpg,Stimuli/Audio/People/Angelina_Jolie.wav
411,subj1,4,13,L,C,Stimuli/Images/People/George_W_Bush.jpg,Stimuli/Audio/People/George_W_Bush.wav
412,subj1,4,13,L,C,Stimuli/Images/People/Michelle_Yeoh.jpg,Stimuli/Audio/People/Michelle_Yeoh.wav
413,subj1,4,13,L,C,Stimuli/Images/People/Dwayne_Johnson.jpg,Stimuli/Audio/People/Dwayne_Johnson.wav
414,subj1,4,13,L,C,Stimuli/Images/People/Chris_Evans.jpg,Stimuli/Audio/People/Chris_Evans.wav
415,subj1,4,13,L,C,Stimuli/Images/People/Oprah_Winfrey.jpg,Stimuli/Audio/People/Oprah_Winfrey.wav
416,subj1,4,14,F,C,Stimuli/Images/Letters/Q.jpg,Stimuli/Audio/Letters/Q.wav
417,subj1,4,14,F,C,Stimuli/Images/Letters/Y.jpg,Stimuli/Audio/Letters/Y.wav
418,subj1,4,14,F,C,Stimuli/Images/Letters/A.jpg,Stimuli/Audio/Letters/A.wav
419,subj1,4,14,F,C,Stimuli/Images/Letters/L.jpg,Stimuli/Audio/Letters/L.wav
420,subj1,4,14,F,C,Stimuli/Images/Letters/T.jpg,Stimuli/Audio/Letters/T.wav
421,subj1,4,14,F,C,Stimuli/Images/Letters/G.jpg,Stimuli/Audio/Letters/G.wav
422,subj1,4,14,F,C,Stimuli/Images/Letters/F.jpg,Stimuli/Audio/Letters/F.wav
423,subj1,4,14,F,C,Stimuli/Images/Letters/V.jpg,Stimuli/Audio/Letters/V.wav
424,subj1,4,14,F,O,Stimuli/Images/Letters/M.jpg,Stimuli/Audio/Letters/M.wav
425,subj1,4,14,F,O,Stimuli/Images/Letters/B.jpg,Stimuli/Audio/Letters/B.wav
426,subj1,4,14,F,O,Stimuli/Images/Letters/U.jpg,Stimuli/Audio/Letters/U.wav
427,subj1,4,14,F,O,Stimuli/Images/Letters/N.jpg,Stimuli/Audio/Letters/N.wav
428,subj1,4,14,F,O,Stimuli/Images/Letters/R.jpg,Stimuli/Audio/Letters/R.wav
429,subj1,4,14,F,O,Stimuli/Images/Letters/W.jpg,Stimuli/Audio/Letters/W.wav
430,subj1,4,14,F,O,Stimuli/Images/Letters/Z.jpg,Stimuli/Audio/Letters/Z.wav
431,subj1,4,14,F,O,Stimuli/Images/Letters/S.jpg,Stimuli/Audio/Letters/S.wav
432,subj1,4,14,L,C,Stimuli/Images/People/Ilana_Witten.jpg,Stimuli/Audio/People/Ilana_Witten.wav
433,subj1,4,14,L,C,Stimuli/Images/People/Sam_Wang.jpg,Stimuli/Audio/People/Sam_Wang.wav
434,subj1,4,14,L,C,Stimuli/Images/People/Angelina_Jolie.jpg,Stimuli/Audio/People/Angelina_Jolie.wav
435,subj1,4,14,L,C,Stimuli/Images/People/George_W_Bush.jpg,Stimuli/Audio/People/George_W_Bush.wav
436,subj1,4,14,L,C,Stimuli/Images/People/Michelle_Yeoh.jpg,Stimuli/Audio/People/Michelle_Yeoh.wav
437,subj1,4,14,L,C,Stimuli/Images/People/Dwayne_Johnson.jpg,Stimuli/Audio/People/Dwayne_Johnson.wav
438,subj1,4,14,L,C,Stimuli/Images/People/Chris_Evans.jpg,Stimuli/Audio/People/Chris_Evans.wav
439,subj1,4,14,L,C,Stimuli/Images/People/Oprah_Winfrey.jpg,Stimuli/Audio/People/Oprah_Winfrey.wav
440,subj1,4,14,L,O,Stimuli/Images/People/Greta_Thunberg.jpg,Stimuli/Audio/People/Greta_Thunberg.wav
441,subj1,4,14,L,O,Stimuli/Images/People/Barack_Obama.jpg,Stimuli/Audio/People/Barack_Obama.wav
442,subj1,4,14,L,O,Stimuli/Images/People/Neil_DeGrasse_Tyson.jpg,Stimuli/Audio/People/Neil_DeGrasse_Tyson.wav
443,subj1,4,14,L,O,Stimuli/Images/People/Hillary_Clinton.jpg,Stimuli/Audio/People/Hillary_Clinton.wav
444,subj1,4,14,L,O,Stimuli/Images/People/Justin_Bieber.jpg,Stimuli/Audio/People/Justin_Bieber.wav
445,subj1,4,14,L,O,Stimuli/Images/People/Rihanna.jpg,Stimuli/Audio/People/Rihanna.wav
446,subj1,4,14,L,O,Stimuli/Images/People/Tim_Buschman.jpg,Stimuli/Audio/People/Tim_Buschman.wav
447,subj1,4,14,L,O,Stimuli/Images/People/Mala_Murthy.jpg,Stimuli/Audio/People/Mala_Murthy.wav
448,subj1,4,15,L,O,Stimuli/Images/People/Greta_Thunberg.jpg,Stimuli/Audio/People/Greta_Thunberg.wav
449,subj1,4,15,L,O,Stimuli/Images/People/Barack_Obama.jpg,Stimuli/Audio/People/Barack_Obama.wav
450,subj1,4,15,L,O,Stimuli/Images/People/Neil_DeGrasse_Tyson.jpg,Stimuli/Audio/People/Neil_DeGrasse_Tyson.wav
451,subj1,4,15,L,O,Stimuli/Images/People/Hillary_Clinton.jpg,Stimuli/Audio/People/Hillary_Clinton.wav
452,subj1,4,15,L,O,Stimuli/Images/People/Justin_Bieber.jpg,Stimuli/Audio/People/Justin_Bieber.wav
453,subj1,4,15,L,O,Stimuli/Images/People/Rihanna.jpg,Stimuli/Audio/People/Rihanna.wav
454,subj1,4,15,L,O,Stimuli/Images/People/Tim_Buschman.jpg,Stimuli/Audio/People/Tim_Buschman.wav
455,subj1,4,15,L,O,Stimuli/Images/People/Mala_Murthy.jpg,Stimuli/Audio/People/Mala_Murthy.wav
456,subj1,4,15,L,C,Stimuli/Images/People/Ilana_Witten.jpg,Stimuli/Audio/People/Ilana_Witten.wav
457,subj1,4,15,L,C,Stimuli/Images/People/Sam_Wang.jpg,Stimuli/Audio/People/Sam_Wang.wav
458,subj1,4,15,L,C,Stimuli/Images/People/Angelina_Jolie.jpg,Stimuli/Audio/People/Angelina_Jolie.wav
459,subj1,4,15,L,C,Stimuli/Images/People/George_W_Bush.jpg,Stimuli/Audio/People/George_W_Bush.wav
460,subj1,4,15,L,C,Stimuli/Images/People/Michelle_Yeoh.jpg,Stimuli/Audio/People/Michelle_Yeoh.wav
461,subj1,4,15,L,C,Stimuli/Images/People/Dwayne_Johnson.jpg,Stimuli/Audio/People/Dwayne_Johnson.wav
462,subj1,4,15,L,C,Stimuli/Images/People/Chris_Evans.jpg,Stimuli/Audio/People/Chris_Evans.wav
463,subj1,4,15,L,C,Stimuli/Images/People/Oprah_Winfrey.jpg,Stimuli/Audio/People/Oprah_Winfrey.wav
464,subj1,4,15,F,O,Stimuli/Images/Letters/M.jpg,Stimuli/Audio/Letters/M.wav
465,subj1,4,15,F,O,Stimuli/Images/Letters/B.jpg,Stimuli/Audio/Letters/B.wav
466,subj1,4,15,F,O,Stimuli/Images/Letters/U.jpg,Stimuli/Audio/Letters/U.wav
467,subj1,4,15,F,O,Stimuli/Images/Letters/N.jpg,Stimuli/Audio/Letters/N.wav
468,subj1,4,15,F,O,Stimuli/Images/Letters/R.jpg,Stimuli/Audio/Letters/R.wav
469,subj1,4,15,F,O,Stimuli/Images/Letters/W.jpg,Stimuli/Audio/Letters/W.wav
470,subj1,4,15,F,O,Stimuli/Images/Letters/Z.jpg,Stimuli/Audio/Letters/Z.wav
471,subj1,4,15,F,O,Stimuli/Images/Letters/S.jpg,Stimuli/Audio/Letters/S.wav
472,subj1,4,15,F,C,Stimuli/Images/Letters/Q.jpg,Stimuli/Audio/Letters/Q.wav
473,subj1,4,15,F,C,Stimuli/Images/Letters/Y.jpg,Stimuli/Audio/Letters/Y.wav
474,subj1,4,15,F,C,Stimuli/Images/Letters/A.jpg,Stimuli/Audio/Letters/A.wav
475,subj1,4,15,F,C,Stimuli/Images/Letters/L.jpg,Stimuli/Audio/Letters/L.wav
476,subj1,4,15,F,C,Stimuli/Images/Letters/T.jpg,Stimuli/Audio/Letters/T.wav
477,subj1,4,15,F,C,Stimuli/Images/Letters/G.jpg,Stimuli/Audio/Letters/G.wav
478,subj1,4,15,F,C,Stimuli/Images/Letters/F.jpg,Stimuli/Audio/Letters/F.wav
479,subj1,4,15,F,C,Stimuli/Images/Letters/V.jpg,Stimuli/Audio/Letters/V.wav
480,subj1,4,16,L,C,Stimuli/Images/People/Ilana_Witten.jpg,Stimuli/Audio/People/Ilana_Witten.wav
481,subj1,4,16,L,C,Stimuli/Images/People/Sam_Wang.jpg,Stimuli/Audio/People/Sam_Wang.wav
482,subj1,4,16,L,C,Stimuli/Images/People/Angelina_Jolie.jpg,Stimuli/Audio/People/Angelina_Jolie.wav
483,subj1,4,16,L,C,Stimuli/Images/People/George_W_Bush.jpg,Stimuli/Audio/People/George_W_Bush.wav
484,subj1,4,16,L,C,Stimuli/Images/People/Michelle_Yeoh.jpg,Stimuli/Audio/People/Michelle_Yeoh.wav
485,subj1,4,16,L,C,Stimuli/Images/People/Dwayne_Johnson.jpg,Stimuli/Audio/People/Dwayne_Johnson.wav
486,subj1,4,16,L,C,Stimuli/Images/People/Chris_Evans.jpg,Stimuli/Audio/People/Chris_Evans.wav
487,subj1,4,16,L,C,Stimuli/Images/People/Oprah_Winfrey.jpg,Stimuli/Audio/People/Oprah_Winfrey.wav
488,subj1,4,16,L,O,Stimuli/Images/People/Greta_Thunberg.jpg,Stimuli/Audio/People/Greta_Thunberg.wav
489,subj1,4,16,L,O,Stimuli/Images/People/Barack_Obama.jpg,Stimuli/Audio/People/Barack_Obama.wav
490,subj1,4,16,L,O,Stimuli/Images/People/Neil_DeGrasse_Tyson.jpg,Stimuli/Audio/People/Neil_DeGrasse_Tyson.wav
491,subj1,4,16,L,O,Stimuli/Images/People/Hillary_Clinton.jpg,Stimuli/Audio/People/Hillary_Clinton.wav
492,subj1,4,16,L,O,Stimuli/Images/People/Justin_Bieber.jpg,Stimuli/Audio/People/Justin_Bieber.wav
493,subj1,4,16,L,O,Stimuli/Images/People/Rihanna.jpg,Stimuli/Audio/People/Rihanna.wav
494,subj1,4,16,L,O,Stimuli/Images/People/Tim_Buschman.jpg,Stimuli/Audio/People/Tim_Buschman.wav
495,subj1,4,16,L,O,Stimuli/Images/People/Mala_Murthy.jpg,Stimuli/Audio/People/Mala_Murthy.wav
496,subj1,4,16,F,C,Stimuli/Images/Letters/Q.jpg,Stimuli/Audio/Letters/Q.wav
497,subj1,4,16,F,C,Stimuli/Images/Letters/Y.jpg,Stimuli/Audio/Letters/Y.wav
498,subj1,4,16,F,C,Stimuli/Images/Letters/A.jpg,Stimuli/Audio/Letters/A.wav
499,subj1,4,16,F,C,Stimuli/Images/Letters/L.jpg,Stimuli/Audio/Letters/L.wav
500,subj1,4,16,F,C,Stimuli/Images/Letters/T.jpg,Stimuli/Audio/Letters/T.wav
501,subj1,4,16,F,C,Stimuli/Images/Letters/G.jpg,Stimuli/Audio/Letters/G.wav
502,subj1,4,16,F,C,Stimuli/Images/Letters/F.jpg,Stimuli/Audio/Letters/F.wav
503,subj1,4,16,F,C,Stimuli/Images/Letters/V.jpg,Stimuli/Audio/Letters/V.wav
504,subj1,4,16,F,O,Stimuli/Images/Letters/M.jpg,Stimuli/Audio/Letters/M.wav
505,subj1,4,16,F,O,Stimuli/Images/Letters/B.jpg,Stimuli/Audio/Letters/B.wav
506,subj1,4,16,F,O,Stimuli/Images/Letters/U.jpg,Stimuli/Audio/Letters/U.wav
507,subj1,4,16,F,O,Stimuli/Images/Letters/N.jpg,Stimuli/Audio/Letters/N.wav
508,subj1,4,16,F,O,Stimuli/Images/Letters/R.jpg,Stimuli/Audio/Letters/R.wav
509,subj1,4,16,F,O,Stimuli/Images/Letters/W.jpg,Stimuli/Audio/Letters/W.wav
510,subj1,4,16,F,O,Stimuli/Images/Letters/Z.jpg,Stimuli/Audio/Letters/Z.wav
511,subj1,4,16,F,O,Stimuli/Images/Letters/S.jpg,Stimuli/Audio/Letters/S.wav
